timestamp,open,high,low,close,volume
2026-07-19 09:25:00,64540.4,64556.1,64540.4,64556.0,93.841
2026-07-19 09:30:00,64556.0,64580.7,64550.0,64552.6,230.188
2026-07-19 09:35:00,64552.5,64572.0,64480.0,64480.8,549.531
2026-07-19 09:40:00,64480.8,64511.8,64467.2,64494.6,495.953
2026-07-19 09:45:00,64494.7,64521.4,64487.8,64518.5,179.842
2026-07-19 09:50:00,64518.5,64522.0,64488.4,64491.1,165.02
2026-07-19 09:55:00,64491.0,64505.0,64479.1,64495.2,276.246
2026-07-19 10:00:00,64495.1,64540.7,64454.6,64540.7,420.161
2026-07-19 10:05:00,64540.7,64540.7,64512.0,64513.5,192.595
2026-07-19 10:10:00,64513.5,64576.0,64513.5,64546.8,198.767
2026-07-19 10:15:00,64546.8,64573.4,64546.7,64573.4,91.496
2026-07-19 10:20:00,64573.4,64584.2,64561.6,64573.9,137.106
2026-07-19 10:25:00,64573.9,64605.2,64558.2,64604.4,141.56
2026-07-19 10:30:00,64604.4,64610.8,64586.8,64603.6,181.51
2026-07-19 10:35:00,64603.5,64624.9,64592.1,64614.3,150.99
2026-07-19 10:40:00,64614.3,64656.9,64614.2,64645.1,161.598
2026-07-19 10:45:00,64645.0,64677.7,64610.5,64610.6,357.944
2026-07-19 10:50:00,64610.5,64610.7,64564.1,64567.4,329.321
2026-07-19 10:55:00,64567.4,64576.3,64537.0,64561.4,337.532
2026-07-19 11:00:00,64561.4,64561.5,64468.3,64531.3,573.035
2026-07-19 11:05:00,64531.4,64606.0,64530.8,64581.6,261.866
2026-07-19 11:10:00,64581.6,64588.4,64544.6,64559.3,120.271
2026-07-19 11:15:00,64559.4,64591.6,64545.2,64591.6,102.63
2026-07-19 11:20:00,64591.6,64610.0,64560.1,64560.1,258.525
2026-07-19 11:25:00,64560.1,64560.1,64500.0,64524.1,162.984
2026-07-19 11:30:00,64524.0,64531.5,64505.0,64519.0,105.974
2026-07-19 11:35:00,64519.1,64531.1,64486.4,64494.4,96.557
2026-07-19 11:40:00,64494.5,64504.4,64480.0,64504.4,139.715
2026-07-19 11:45:00,64504.4,64516.4,64462.9,64462.9,173.699
2026-07-19 11:50:00,64463.0,64470.4,64440.7,64440.8,388.888
2026-07-19 11:55:00,64440.8,64449.4,64415.0,64445.7,364.797
2026-07-19 12:00:00,64445.7,64445.7,64401.0,64401.0,388.18
2026-07-19 12:05:00,64401.0,64403.4,64342.6,64343.6,728.619
2026-07-19 12:10:00,64343.6,64356.5,64318.7,64318.7,388.389
2026-07-19 12:15:00,64318.8,64369.2,64310.0,64331.4,334.596
2026-07-19 12:20:00,64331.5,64414.0,64320.0,64414.0,489.148
2026-07-19 12:25:00,64414.0,64427.0,64259.5,64288.0,986.423
2026-07-19 12:30:00,64287.9,64372.0,64280.0,64338.0,348.567
2026-07-19 12:35:00,64337.9,64418.7,64337.9,64393.3,395.526
2026-07-19 12:40:00,64393.3,64393.3,64342.9,64384.9,322.187
2026-07-19 12:45:00,64384.9,64384.9,64318.0,64341.3,202.381
2026-07-19 12:50:00,64341.3,64428.5,64341.3,64402.1,225.061
2026-07-19 12:55:00,64402.0,64431.9,64402.0,64417.5,150.427
2026-07-19 13:00:00,64417.4,64433.5,64333.3,64356.3,323.32
2026-07-19 13:05:00,64356.4,64370.4,64330.9,64357.1,104.759
2026-07-19 13:10:00,64357.1,64357.1,64320.0,64335.5,86.159
2026-07-19 13:15:00,64335.6,64361.1,64273.4,64306.3,270.952
2026-07-19 13:20:00,64306.4,64345.9,64300.0,64336.1,211.583
2026-07-19 13:25:00,64336.0,64397.8,64336.0,64383.6,121.884
2026-07-19 13:30:00,64383.6,64455.7,64383.6,64416.0,253.185
2026-07-19 13:35:00,64416.0,64426.9,64382.7,64395.5,94.201
2026-07-19 13:40:00,64395.4,64410.2,64379.7,64393.8,77.257
2026-07-19 13:45:00,64393.7,64448.2,64383.9,64448.1,227.178
2026-07-19 13:50:00,64448.1,64497.9,64448.0,64473.5,282.904
2026-07-19 13:55:00,64473.4,64477.0,64446.0,64453.0,166.371
2026-07-19 14:00:00,64453.0,64509.7,64446.2,64505.1,244.914
2026-07-19 14:05:00,64505.0,64505.1,64473.0,64474.6,101.759
2026-07-19 14:10:00,64474.6,64534.7,64471.0,64517.6,245.401
2026-07-19 14:15:00,64517.5,64533.2,64444.0,64475.1,251.621
2026-07-19 14:20:00,64475.0,64475.1,64404.0,64413.2,153.244
2026-07-19 14:25:00,64413.3,64457.3,64389.0,64437.0,139.996
2026-07-19 14:30:00,64437.1,64488.0,64421.4,64486.6,105.057
2026-07-19 14:35:00,64486.5,64523.9,64440.9,64477.5,230.169
2026-07-19 14:40:00,64477.5,64500.0,64449.0,64500.0,72.756
2026-07-19 14:45:00,64500.0,64591.9,64495.8,64589.6,360.956
2026-07-19 14:50:00,64589.5,64633.0,64549.5,64567.4,424.475
2026-07-19 14:55:00,64567.4,64579.4,64537.5,64561.1,125.494
2026-07-19 15:00:00,64561.0,64594.7,64541.5,64541.5,157.906
2026-07-19 15:05:00,64541.5,64553.3,64508.1,64508.1,149.903
2026-07-19 15:10:00,64508.1,64551.0,64500.0,64551.0,113.867
2026-07-19 15:15:00,64550.9,64569.8,64505.3,64525.1,138.924
2026-07-19 15:20:00,64525.1,64525.1,64483.0,64504.4,280.937
2026-07-19 15:25:00,64504.4,64514.2,64468.0,64480.0,87.979
2026-07-19 15:30:00,64480.1,64500.0,64466.6,64470.2,117.503
2026-07-19 15:35:00,64470.1,64541.5,64470.1,64535.8,130.922
2026-07-19 15:40:00,64535.7,64559.4,64535.7,64536.1,156.816
2026-07-19 15:45:00,64536.0,64552.5,64524.8,64533.3,118.38
2026-07-19 15:50:00,64533.4,64560.0,64508.2,64556.3,108.057
2026-07-19 15:55:00,64556.3,64556.3,64527.0,64545.2,55.185
2026-07-19 16:00:00,64545.3,64579.2,64485.4,64579.2,145.844
2026-07-19 16:05:00,64579.2,64624.8,64474.2,64508.8,283.839
2026-07-19 16:10:00,64508.9,64527.1,64492.8,64523.1,91.836
2026-07-19 16:15:00,64523.1,64544.6,64483.3,64544.5,131.708
2026-07-19 16:20:00,64544.5,64603.1,64544.5,64590.0,165.943
2026-07-19 16:25:00,64590.0,64590.1,64558.9,64582.5,98.945
2026-07-19 16:30:00,64582.6,64585.8,64500.4,64511.7,127.785
2026-07-19 16:35:00,64511.6,64539.7,64498.7,64526.9,111.159
2026-07-19 16:40:00,64526.8,64580.6,64526.8,64577.6,69.013
2026-07-19 16:45:00,64577.6,64585.0,64556.6,64567.9,62.458
2026-07-19 16:50:00,64567.9,64567.9,64505.1,64505.1,99.182
2026-07-19 16:55:00,64505.1,64520.0,64490.3,64510.7,82.497
2026-07-19 17:00:00,64510.7,64540.1,64365.7,64524.0,817.438
2026-07-19 17:05:00,64524.0,64611.0,64513.2,64557.4,396.213
2026-07-19 17:10:00,64557.4,64671.0,64554.0,64670.9,677.797
2026-07-19 17:15:00,64671.0,64733.0,64599.9,64631.6,662.778
2026-07-19 17:20:00,64631.7,64671.0,64625.0,64646.6,272.129
2026-07-19 17:25:00,64646.6,64648.0,64614.4,64617.1,148.109
2026-07-19 17:30:00,64617.2,64700.2,64600.6,64640.4,220.219
2026-07-19 17:35:00,64640.4,64677.6,64640.3,64642.6,89.871
2026-07-19 17:40:00,64642.6,64642.7,64572.1,64592.4,147.717
2026-07-19 17:45:00,64592.5,64592.5,64557.2,64564.9,152.952
2026-07-19 17:50:00,64565.0,64576.6,64529.9,64547.5,200.487
2026-07-19 17:55:00,64547.5,64553.5,64505.7,64520.0,171.424
2026-07-19 18:00:00,64520.0,64529.1,64430.0,64451.8,366.908
2026-07-19 18:05:00,64451.8,64452.7,64262.9,64411.2,1164.897
2026-07-19 18:10:00,64411.2,64481.9,64409.2,64447.9,253.107
2026-07-19 18:15:00,64447.9,64458.0,64402.0,64457.9,143.659
2026-07-19 18:20:00,64457.9,64466.5,64408.3,64466.5,244.335
2026-07-19 18:25:00,64466.4,64466.5,64366.0,64369.3,333.363
2026-07-19 18:30:00,64369.2,64416.7,64318.0,64407.4,284.419
2026-07-19 18:35:00,64407.5,64420.0,64400.0,64420.0,61.125
2026-07-19 18:40:00,64420.0,64420.0,64400.0,64400.0,60.371
2026-07-19 18:45:00,64400.1,64420.0,64356.3,64417.9,180.054
2026-07-19 18:50:00,64417.9,64417.9,64349.0,64353.3,174.023
2026-07-19 18:55:00,64353.3,64399.8,64336.5,64399.8,176.048
2026-07-19 19:00:00,64399.8,64408.2,64319.5,64360.9,232.989
2026-07-19 19:05:00,64360.8,64440.0,64360.8,64440.0,107.36
2026-07-19 19:10:00,64440.0,64440.0,64407.7,64428.7,71.132
2026-07-19 19:15:00,64428.7,64442.2,64408.6,64411.0,57.757
2026-07-19 19:20:00,64411.0,64421.9,64394.1,64398.3,56.481
2026-07-19 19:25:00,64398.4,64420.6,64392.0,64415.3,40.749
2026-07-19 19:30:00,64415.4,64415.4,64387.3,64394.8,49.613
2026-07-19 19:35:00,64394.7,64436.8,64392.9,64392.9,66.968
2026-07-19 19:40:00,64392.9,64404.8,64382.0,64391.3,51.009
2026-07-19 19:45:00,64391.2,64391.3,64372.7,64385.3,94.561
2026-07-19 19:50:00,64385.2,64385.3,64359.5,64378.6,77.498
2026-07-19 19:55:00,64378.5,64440.2,64378.5,64438.1,179.053
2026-07-19 20:00:00,64438.1,64534.3,64438.0,64470.0,292.641
2026-07-19 20:05:00,64470.0,64494.1,64464.4,64489.2,108.938
2026-07-19 20:10:00,64489.3,64504.9,64467.3,64480.3,122.122
2026-07-19 20:15:00,64480.2,64481.8,64443.3,64462.4,57.711
2026-07-19 20:20:00,64462.3,64502.4,64446.1,64502.3,64.968
2026-07-19 20:25:00,64502.4,64502.4,64462.9,64462.9,33.006
2026-07-19 20:30:00,64463.0,64491.5,64463.0,64491.4,25.129
2026-07-19 20:35:00,64491.5,64510.6,64452.6,64468.8,94.485
2026-07-19 20:40:00,64468.8,64475.6,64451.0,64475.5,25.286
2026-07-19 20:45:00,64475.5,64489.6,64467.2,64475.1,49.352
2026-07-19 20:50:00,64475.2,64483.1,64465.6,64482.2,18.558
2026-07-19 20:55:00,64482.2,64516.0,64446.0,64515.9,167.12
2026-07-19 21:00:00,64516.0,64533.2,64503.3,64511.5,113.422
2026-07-19 21:05:00,64511.4,64511.5,64489.2,64489.2,35.211
2026-07-19 21:10:00,64489.3,64539.0,64462.8,64511.0,145.362
2026-07-19 21:15:00,64510.9,64514.8,64464.2,64464.2,47.126
2026-07-19 21:20:00,64464.3,64464.3,64443.2,64454.9,66.196
2026-07-19 21:25:00,64454.9,64454.9,64430.0,64449.9,41.799
2026-07-19 21:30:00,64450.0,64450.0,64390.4,64392.6,78.869
2026-07-19 21:35:00,64392.7,64411.3,64358.9,64400.0,156.006
2026-07-19 21:40:00,64399.9,64400.0,64320.0,64324.1,306.882
2026-07-19 21:45:00,64324.1,64377.4,64324.0,64374.3,128.753
2026-07-19 21:50:00,64374.3,64409.0,64346.2,64371.7,202.282
2026-07-19 21:55:00,64371.8,64393.7,64305.0,64393.7,355.111
2026-07-19 22:00:00,64393.6,64618.1,64342.7,64444.3,1228.086
2026-07-19 22:05:00,64444.3,64534.2,64319.3,64525.8,640.676
2026-07-19 22:10:00,64525.8,64660.0,64483.8,64633.5,654.698
2026-07-19 22:15:00,64633.6,64830.7,64633.5,64782.9,1551.665
2026-07-19 22:20:00,64783.0,64874.9,64710.6,64726.0,1018.6
2026-07-19 22:25:00,64726.1,64773.7,64710.1,64726.5,239.886
2026-07-19 22:30:00,64726.5,64770.4,64666.0,64715.9,382.497
2026-07-19 22:35:00,64715.8,64750.0,64653.4,64750.0,214.0
2026-07-19 22:40:00,64750.0,64790.0,64696.6,64777.3,191.417
2026-07-19 22:45:00,64777.2,64780.0,64697.2,64697.6,274.635
2026-07-19 22:50:00,64697.7,64697.7,64659.0,64670.1,155.359
2026-07-19 22:55:00,64670.1,64676.2,64635.0,64642.7,192.475
2026-07-19 23:00:00,64642.8,64655.1,64534.9,64576.9,470.619
2026-07-19 23:05:00,64577.0,64650.0,64558.0,64634.5,187.669
2026-07-19 23:10:00,64634.6,64685.9,64616.0,64669.6,205.486
2026-07-19 23:15:00,64669.7,64680.5,64606.0,64663.2,117.331
2026-07-19 23:20:00,64663.2,64663.2,64616.9,64662.7,210.244
2026-07-19 23:25:00,64662.6,64681.5,64618.0,64642.0,80.032
2026-07-19 23:30:00,64642.1,64729.7,64635.2,64719.9,164.64
2026-07-19 23:35:00,64719.8,64743.7,64612.9,64617.2,195.973
2026-07-19 23:40:00,64617.2,64720.0,64610.2,64720.0,102.949
2026-07-19 23:45:00,64720.0,64748.1,64633.0,64633.0,132.901
2026-07-19 23:50:00,64633.1,64695.4,64625.6,64655.7,85.438
2026-07-19 23:55:00,64655.7,64712.5,64654.4,64694.7,101.595
2026-07-20 00:00:00,64694.8,64702.3,64534.6,64609.3,499.189
2026-07-20 00:05:00,64609.2,64845.0,64609.2,64790.1,682.589
2026-07-20 00:10:00,64790.1,65039.8,64790.0,64987.5,2952.834
2026-07-20 00:15:00,64987.4,65084.6,64969.1,65024.4,1084.653
2026-07-20 00:20:00,65024.4,65024.5,64769.1,64892.0,877.243
2026-07-20 00:25:00,64891.9,64896.7,64819.7,64843.8,346.856
2026-07-20 00:30:00,64843.8,64850.0,64757.4,64764.4,432.969
2026-07-20 00:35:00,64764.4,64911.8,64756.5,64867.3,446.108
2026-07-20 00:40:00,64867.4,64901.6,64785.5,64785.5,260.439
2026-07-20 00:45:00,64785.6,64785.6,64600.0,64640.5,615.882
2026-07-20 00:50:00,64640.5,64644.3,64380.0,64557.7,1454.182
2026-07-20 00:55:00,64557.7,64565.0,64507.3,64526.0,244.523
2026-07-20 01:00:00,64526.0,64579.8,64473.0,64579.7,292.373
2026-07-20 01:05:00,64579.8,64986.0,64575.2,64969.8,1134.729
2026-07-20 01:10:00,64969.8,65011.0,64775.0,64775.2,1022.631
2026-07-20 01:15:00,64775.2,64811.5,64672.7,64681.3,392.533
2026-07-20 01:20:00,64681.4,64890.0,64657.0,64836.7,373.538
2026-07-20 01:25:00,64836.7,64923.6,64812.9,64820.7,291.334
2026-07-20 01:30:00,64820.7,64873.6,64800.2,64841.7,219.283
2026-07-20 01:35:00,64841.6,64903.8,64800.0,64857.6,208.705
2026-07-20 01:40:00,64857.6,64869.8,64668.8,64736.7,254.921
2026-07-20 01:45:00,64736.8,64754.7,64679.1,64738.2,159.035
2026-07-20 01:50:00,64738.1,64738.2,64487.9,64494.6,606.409
2026-07-20 01:55:00,64494.5,64608.3,64470.0,64594.7,523.242
2026-07-20 02:00:00,64594.7,64910.0,64588.8,64889.4,885.391
2026-07-20 02:05:00,64889.3,64920.0,64823.5,64892.0,509.35
2026-07-20 02:10:00,64892.0,64899.5,64794.5,64794.5,305.732
2026-07-20 02:15:00,64794.6,64804.6,64612.9,64620.4,371.309
2026-07-20 02:20:00,64620.3,64671.8,64551.6,64650.6,566.634
2026-07-20 02:25:00,64650.6,64683.7,64611.1,64637.3,305.598
2026-07-20 02:30:00,64637.3,64836.3,64626.1,64743.8,382.909
2026-07-20 02:35:00,64743.7,64794.1,64690.0,64710.3,155.201
2026-07-20 02:40:00,64710.4,64864.2,64696.7,64801.7,309.969
2026-07-20 02:45:00,64801.8,64940.0,64801.8,64886.7,637.917
2026-07-20 02:50:00,64886.7,64904.0,64806.0,64844.5,221.373
2026-07-20 02:55:00,64844.6,64868.2,64800.1,64800.1,110.935
2026-07-20 03:00:00,64800.1,64860.1,64796.6,64849.2,143.226
2026-07-20 03:05:00,64849.1,64852.4,64761.6,64783.1,174.442
2026-07-20 03:10:00,64783.2,64827.7,64742.9,64812.9,134.456
2026-07-20 03:15:00,64812.9,64860.1,64758.6,64758.7,125.933
2026-07-20 03:20:00,64758.6,64758.6,64633.9,64689.4,362.485
2026-07-20 03:25:00,64689.4,64689.4,64610.2,64650.4,330.582
2026-07-20 03:30:00,64650.3,64735.6,64628.5,64697.7,246.629
2026-07-20 03:35:00,64697.6,64817.2,64674.4,64779.8,183.294
2026-07-20 03:40:00,64779.8,64876.4,64756.2,64876.4,244.787
2026-07-20 03:45:00,64876.3,64887.0,64804.8,64845.9,256.55
2026-07-20 03:50:00,64846.0,64873.6,64820.6,64823.1,105.064
2026-07-20 03:55:00,64823.1,64839.4,64752.8,64839.4,271.18
2026-07-20 04:00:00,64839.3,64843.4,64768.4,64775.1,165.356
2026-07-20 04:05:00,64775.0,64775.1,64702.6,64710.9,140.476
2026-07-20 04:10:00,64710.9,64769.0,64670.0,64674.3,260.533
2026-07-20 04:15:00,64674.4,64679.5,64602.0,64646.7,355.088
2026-07-20 04:20:00,64646.7,64693.3,64630.8,64687.6,253.14
2026-07-20 04:25:00,64687.6,64757.0,64685.6,64733.6,129.549
2026-07-20 04:30:00,64733.6,64761.9,64689.8,64716.1,150.199
2026-07-20 04:35:00,64716.2,64789.9,64710.2,64737.5,176.506
2026-07-20 04:40:00,64737.5,64737.8,64673.4,64700.1,144.531
2026-07-20 04:45:00,64700.1,64704.2,64602.3,64621.3,539.779
2026-07-20 04:50:00,64621.3,64621.4,64503.0,64507.2,443.405
2026-07-20 04:55:00,64507.2,64560.6,64506.2,64511.3,350.113
2026-07-20 05:00:00,64511.4,64536.1,64409.3,64421.4,622.11
2026-07-20 05:05:00,64421.5,64465.0,64362.0,64385.1,527.807
2026-07-20 05:10:00,64385.0,64385.1,64046.0,64217.0,3030.423
2026-07-20 05:15:00,64217.0,64355.0,64157.2,64342.1,1080.409
2026-07-20 05:20:00,64342.1,64359.3,64056.5,64168.9,1068.376
2026-07-20 05:25:00,64168.9,64209.7,64133.1,64160.0,561.637
2026-07-20 05:30:00,64159.9,64207.2,64080.0,64145.7,635.603
2026-07-20 05:35:00,64145.7,64184.7,64100.0,64171.5,281.815
2026-07-20 05:40:00,64171.5,64232.5,64146.1,64178.9,369.167
2026-07-20 05:45:00,64178.9,64182.0,64120.0,64149.9,238.05
2026-07-20 05:50:00,64150.0,64161.5,64077.0,64085.7,420.902
2026-07-20 05:55:00,64085.8,64147.6,64068.9,64101.7,287.243
2026-07-20 06:00:00,64101.8,64139.9,64060.0,64119.9,406.622
2026-07-20 06:05:00,64120.0,64155.4,64052.0,64122.8,269.682
2026-07-20 06:10:00,64122.8,64173.1,64087.2,64170.0,287.389
2026-07-20 06:15:00,64169.9,64196.0,64112.0,64162.6,236.013
2026-07-20 06:20:00,64162.7,64198.3,64075.4,64075.4,230.349
2026-07-20 06:25:00,64075.4,64128.1,64064.9,64107.2,193.652
2026-07-20 06:30:00,64107.2,64130.0,63900.2,63979.9,2029.09
2026-07-20 06:35:00,63980.0,63999.9,63760.0,63919.5,2356.8
2026-07-20 06:40:00,63919.7,63919.7,63736.1,63793.7,1801.13
2026-07-20 06:45:00,63793.7,63850.0,63738.0,63847.8,1236.793
2026-07-20 06:50:00,63847.7,63913.2,63823.7,63890.6,628.177
2026-07-20 06:55:00,63890.6,63929.7,63856.0,63890.0,515.405
2026-07-20 07:00:00,63890.0,63963.9,63885.5,63960.0,484.965
2026-07-20 07:05:00,63959.9,63984.1,63935.4,63959.8,295.217
2026-07-20 07:10:00,63959.9,63966.0,63913.3,63941.5,196.708
2026-07-20 07:15:00,63941.6,63966.3,63865.0,63936.3,360.063
2026-07-20 07:20:00,63936.3,64064.0,63879.8,64057.3,587.002
2026-07-20 07:25:00,64057.3,64115.5,64036.0,64101.6,577.815
2026-07-20 07:30:00,64101.7,64162.4,64085.8,64162.4,559.509
2026-07-20 07:35:00,64162.4,64162.4,64088.2,64088.2,237.297
2026-07-20 07:40:00,64088.2,64188.0,64062.4,64188.0,374.643
2026-07-20 07:45:00,64188.0,64234.0,64166.5,64191.0,705.835
2026-07-20 07:50:00,64191.0,64285.5,64173.0,64245.9,781.715
2026-07-20 07:55:00,64245.9,64250.0,64218.0,64250.0,319.331
2026-07-20 08:00:00,64250.0,64337.0,64231.3,64274.0,695.008
2026-07-20 08:05:00,64274.1,64279.0,64203.8,64228.8,591.675
2026-07-20 08:10:00,64228.8,64272.7,64200.0,64271.7,350.51
2026-07-20 08:15:00,64271.7,64333.0,64230.5,64275.0,436.625
2026-07-20 08:20:00,64275.0,64275.0,64200.5,64220.2,259.404
2026-07-20 08:25:00,64220.2,64243.3,64199.9,64210.3,474.387
2026-07-20 08:30:00,64210.3,64234.4,64161.8,64168.6,1118.385
2026-07-20 08:35:00,64168.6,64250.0,63858.1,63949.8,2826.388
2026-07-20 08:40:00,63949.7,63963.9,63892.6,63895.9,439.625
2026-07-20 08:45:00,63895.9,64032.9,63895.9,64031.6,492.45
2026-07-20 08:50:00,64031.7,64086.1,63988.0,63988.0,378.768
2026-07-20 08:55:00,63988.1,64031.4,63974.5,64031.4,262.912
2026-07-20 09:00:00,64031.4,64050.0,64003.5,64006.0,188.418
2026-07-20 09:05:00,64006.0,64033.4,63984.5,64007.6,260.201
2026-07-20 09:10:00,64007.7,64087.6,64007.6,64077.6,287.991
2026-07-20 09:15:00,64077.7,64145.7,64066.6,64066.6,398.512
2026-07-20 09:20:00,64066.7,64150.0,64058.6,64137.8,156.578
2026-07-20 09:25:00,64137.8,64175.6,64137.7,64174.5,197.001
2026-07-20 09:30:00,64174.5,64230.0,64155.5,64216.7,329.106
2026-07-20 09:35:00,64216.8,64232.0,64170.1,64197.1,207.88
2026-07-20 09:40:00,64197.1,64222.9,64183.4,64210.5,153.333
2026-07-20 09:45:00,64210.5,64243.7,64210.4,64217.0,297.864
2026-07-20 09:50:00,64216.9,64260.0,64198.0,64213.9,309.562
2026-07-20 09:55:00,64213.8,64213.8,64176.6,64176.6,269.149
2026-07-20 10:00:00,64176.6,64206.3,64137.0,64200.0,268.75
2026-07-20 10:05:00,64200.0,64208.1,64171.0,64201.1,161.847
2026-07-20 10:10:00,64201.1,64260.6,64201.1,64258.5,286.758
2026-07-20 10:15:00,64258.6,64266.0,64224.6,64242.7,373.283
2026-07-20 10:20:00,64242.7,64385.1,64237.1,64377.1,726.434
2026-07-20 10:25:00,64377.1,64393.2,64311.5,64329.2,371.291
2026-07-20 10:30:00,64329.1,64329.2,64259.9,64260.5,306.601
2026-07-20 10:35:00,64260.4,64295.1,64223.3,64256.4,237.335
2026-07-20 10:40:00,64256.3,64312.6,64235.2,64304.9,262.547
2026-07-20 10:45:00,64305.0,64320.0,64276.9,64316.4,123.334
2026-07-20 10:50:00,64316.3,64327.3,64285.0,64327.3,106.703
2026-07-20 10:55:00,64327.3,64327.3,64267.5,64280.5,121.046
2026-07-20 11:00:00,64280.5,64322.8,64237.1,64305.3,349.154
2026-07-20 11:05:00,64305.3,64425.3,64305.3,64409.1,570.814
2026-07-20 11:10:00,64409.0,64414.2,64351.2,64360.0,156.819
2026-07-20 11:15:00,64360.1,64376.6,64316.4,64320.4,179.667
2026-07-20 11:20:00,64320.5,64333.2,64294.7,64294.8,148.912
2026-07-20 11:25:00,64294.8,64342.2,64294.7,64322.6,108.842
2026-07-20 11:30:00,64322.5,64788.0,64316.0,64788.0,4488.287
2026-07-20 11:35:00,64788.0,64915.4,64752.0,64850.9,2344.014
2026-07-20 11:40:00,64850.9,64908.6,64806.4,64807.1,1138.281
2026-07-20 11:45:00,64807.2,64955.0,64807.1,64925.7,1263.082
2026-07-20 11:50:00,64925.7,64956.4,64850.0,64935.0,734.027
2026-07-20 11:55:00,64935.0,65048.3,64902.1,64970.8,1523.871
2026-07-20 12:00:00,64970.8,64982.0,64668.1,64785.1,3773.249
2026-07-20 12:05:00,64785.1,64844.6,64753.5,64844.5,725.11
2026-07-20 12:10:00,64844.6,64844.6,64694.0,64729.6,1110.464
2026-07-20 12:15:00,64729.5,64781.4,64662.7,64666.0,668.142
2026-07-20 12:20:00,64666.0,64724.2,64649.0,64682.0,454.329
2026-07-20 12:25:00,64682.0,64719.0,64646.2,64674.0,564.3
2026-07-20 12:30:00,64673.9,64695.6,64585.0,64686.4,637.515
2026-07-20 12:35:00,64686.4,64727.5,64654.3,64654.4,439.324
2026-07-20 12:40:00,64654.3,64674.8,64572.0,64576.4,320.408
2026-07-20 12:45:00,64576.4,64718.1,64571.0,64699.5,641.342
2026-07-20 12:50:00,64699.4,64712.9,64634.4,64634.5,328.477
2026-07-20 12:55:00,64634.5,64664.1,64594.4,64627.2,501.435
2026-07-20 13:00:00,64627.1,64671.2,64600.0,64613.1,319.193
2026-07-20 13:05:00,64613.2,64705.0,64613.2,64705.0,273.079
2026-07-20 13:10:00,64704.9,64727.5,64662.1,64662.2,476.619
2026-07-20 13:15:00,64662.2,64698.2,64656.2,64683.2,171.516
2026-07-20 13:20:00,64683.2,64686.2,64606.4,64606.4,243.523
2026-07-20 13:25:00,64606.5,64606.5,64501.4,64528.1,770.506
2026-07-20 13:30:00,64528.0,64686.0,64471.0,64655.4,1491.784
2026-07-20 13:35:00,64655.4,64737.5,64603.2,64641.6,938.809
2026-07-20 13:40:00,64641.6,64680.0,64537.6,64626.1,495.744
2026-07-20 13:45:00,64626.1,64700.0,64338.4,64699.6,1290.097
2026-07-20 13:50:00,64699.5,64736.5,64290.0,64318.2,1837.981
2026-07-20 13:55:00,64318.1,64393.2,64174.5,64315.0,1524.643
2026-07-20 14:00:00,64315.0,64442.4,64248.0,64404.2,933.054
